n_overlaps,origins,ci_id_1,ci_id_2,ci_id_3,ci_id_4,ci_id_5,area_ha,rest_area,population,tstor_woody,tstor_soil,tstor_total,carbon_seq_potl
2,,MDG1075,MDG1101,NA,NA,NA,3.791689787174249,0,0.9647219181060791,73.1461410522461,198.25613403320312,271.4022750854492,1.8237593671950798
2,,MDG1074,MDG1104,NA,NA,NA,14.96296049947124,0,0.8093532919883728,1180.215087890625,1599.7857666015625,2780.0008544921875,0
2,,MDG1074,MDG1105,NA,NA,NA,18.95349243514165,0,1.1538617610931396,732.91180419921875,848.72589111328125,1581.6376953125,2.39055901736939
2,,COL1011,COL1076,NA,NA,NA,51.270131125548154,0,211.93740844726562,52.17250442504883,7397.69287109375,7449.865375518799,Inf
2,,COL1007,COL1076,NA,NA,NA,821.9463289322737,0,25799.744140625,6449.46533203125,74494.4375,80943.90283203125,Inf
2,,COL1006,COL1076,NA,NA,NA,350.77569597354017,0,9335.896484375,2591.8408203125,20882.69921875,23474.5400390625,Inf
2,,COL1076,COL1077,NA,NA,NA,146.35996698514555,0,4467.8466796875,1515.738525390625,11084.7236328125,12600.462158203125,Inf
2,,COL1003,COL1079,NA,NA,NA,45.60971217313647,0,8.712756156921387,4970.2353515625,9345.4091796875,14315.64453125,Inf
2,,COL1008,COL1084,NA,NA,NA,23.67623619827653,0,1.5234814882278442,18.552276611328125,2190.383056640625,2208.935333251953,Inf
3,,COL1103,COL1141,COL1144,NA,NA,0.8879498569367497,0,2.6115994453430176,45.1466064453125,124.0350112915039,169.1816177368164,Inf
3,,COL1119,COL1123,COL1150,NA,NA,0.825671633921349,0,0.19412027299404144,87.2522964477539,96.29368591308594,183.54598236083984,Inf
2,,COL1086,COL1154,NA,NA,NA,1.0184014453938668,0,0.12220293283462524,142.22720336914063,111.89649200439453,254.12369537353516,Inf
2,,COL1109,COL1155,NA,NA,NA,1.0184019867712064,0,0.12140480428934097,175.1318359375,105.72244262695312,280.8542785644531,Inf
2,,COL1115,COL1156,NA,NA,NA,1.0184018940407797,0,0.12710347771644592,235.3943328857422,104.76785278320312,340.1621856689453,Inf
2,,COL1117,COL1157,NA,NA,NA,1.0184018599784292,0,0.11108708381652832,162.90234375,108.58677673339844,271.48912048339844,Inf
2,,COL1152,COL1158,NA,NA,NA,1.0184021987146654,0,0.11108719557523727,170.46437072753906,108.6305160522461,279.09488677978516,Inf
3,,COL1163,COL1164,COL1165,NA,NA,0.5173784773463617,0,0.08619192242622375,108.46234893798828,63.456668853759766,171.91901779174805,Inf
2,,COL1183,COL1189,NA,NA,NA,0.9831848308823014,0,0.08064314723014832,253.48854064941406,126.64598846435547,380.13452911376953,Inf
5,,COL1159,COL1163,COL1164,COL1165,COL1192,0.5010228786280145,0,0.07157493382692337,93.34503173828125,61.16263961791992,154.50767135620117,Inf
2,,COL1160,COL1193,NA,NA,NA,0.5010230419269512,0,0.027036750689148903,49.980865478515625,64.85091400146484,114.83177947998047,Inf
2,,COL1161,COL1194,NA,NA,NA,0.5010230474779007,0,0.07477589696645737,83.26695251464844,57.83666229248047,141.1036148071289,Inf
2,,COL1200,COL1202,NA,NA,NA,2.0072875211037515,0,0.10449346899986267,182.62228393554688,241.12440490722656,423.74668884277344,Inf
2,,COL1201,COL1203,NA,NA,NA,2.0072878804656926,0,0.1588192880153656,391.7152404785156,248.40097045898437,640.1162109375,Inf
2,,COL1260,COL1289,NA,NA,NA,0.2728560814169234,0.2728560814169234,0.31692853569984436,69.97887420654297,32.401580810546875,102.38045501708984,0.30456872533275037
2,,COL1012,COL1315,NA,NA,NA,0.8605100431444546,0,0.08506361395120621,128.8185272216797,83.785980224609375,212.60450744628906,0.9963761502222849
2,,COL1321,COL1325,NA,NA,NA,2.369491864468613,2.369491864468613,1.210999608039856,167.17022705078125,279.30340576171875,446.4736328125,1.8064173506548111
2,,COL1326,COL1328,NA,NA,NA,4.507803354011928,4.507803354011928,4.050417900085449,893.68975830078125,742.65728759765625,1636.3470458984375,4.596939500770204
2,,COL1327,COL1331,NA,NA,NA,2.622436428087001,2.622436428087001,2.003171920776367,174.7213897705078,391.0699768066406,565.7913665771484,2.44597298334593
2,,KEN1005,KEN1006,NA,NA,NA,3720.1554940799847,3720.1554940799847,615.857177734375,4118.14892578125,161551.109375,165669.25830078125,1324.0059833315117
2,,KEN1002,KEN1006,NA,NA,NA,2595.247777564129,2595.247777564129,89.14213562011719,46.22431182861328,105823.34375,105869.56806182861,923.6029752821403
2,,KEN1003,KEN1006,NA,NA,NA,1826.915346756405,1826.915346756405,574.0762939453125,19.581544876098633,68565.2578125,68584.8393573761,650.1028428894293
2,,KEN1004,KEN1006,NA,NA,NA,3357.3159309076027,3357.3159309076027,244.9222412109375,65774.046875,183739.296875,249513.34375,1194.9326048582732
